# Constructed from biom file
#OTU ID	mgm4517706.3	mgm4517705.3	mgm4517704.3	mgm4517707.3	ontology
K06053	23.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04330 Notch signaling pathway [PATH:ko04330]; RBPSUH, RBPJK; recombining binding protein suppressor of hairless
K06120	2.0	0.0	0.0	0.0	Metabolism; Lipid metabolism; 00561 Glycerolipid metabolism [PATH:ko00561]; dhaB; glycerol dehydratase large subunit [EC:4.2.1.30]
K06121	0.0	0.0	0.0	1.0	Metabolism; Lipid metabolism; 00561 Glycerolipid metabolism [PATH:ko00561]; dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30]
K06215	123.0	236.0	237.0	114.0	Metabolism; Metabolism of cofactors and vitamins; 00750 Vitamin B6 metabolism [PATH:ko00750]; pdxS, pdx1; pyridoxine biosynthesis protein [EC:4.-.-.-]
K06281	76.0	0.0	0.0	67.0	Metabolism; Xenobiotics biodegradation and metabolism; 00633 Nitrotoluene degradation [PATH:ko00633]; E1.12.99.6L; hydrogenase large subunit [EC:1.12.99.6]
K06446	9.0	0.0	0.0	0.0	Metabolism; Xenobiotics biodegradation and metabolism; 00930 Caprolactam degradation [PATH:ko00930]; DCAA; acyl-CoA dehydrogenase [EC:1.3.99.-]
K06447	213.0	0.0	0.0	224.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; astD; succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]
K06453	1131.0	0.0	0.0	1094.0	Human Diseases; Infectious diseases; 05142 Chagas disease (American trypanosomiasis) [PATH:ko05142]; CD3Z; CD3Z antigen, zeta polypeptide
K06474	364.0	533.0	563.0	350.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; CD34; CD34 antigen
K06494	2022.0	2009.0	2173.0	1987.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; SELE; selectin, endothelial cell
K06495	657.0	614.0	737.0	651.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; SELL; selectin, lymphocyte
K06544	144.0	0.0	0.0	137.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; SELPLG; selectin P ligand
K06620	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; E2F1_3; E2F transcription factor 1/3
K06629	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; ASK, DBF4; activator of S phase kinase
K06637	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; BUB1B, BUBR1, MAD3L; mitotic checkpoint serine/threonine-protein kinase BUB1 beta [EC:2.7.11.1]
K06643	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; MDM2; E3 ubiquitin-protein ligase Mdm2 [EC:6.3.2.19]
K06651	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04111 Cell cycle - yeast [PATH:ko04111]; CLB5_6; S-phase entry cyclin 5/6
K06656	0.0	0.0	0.0	1.0	Cellular Processes; Cell growth and death; 04111 Cell cycle - yeast [PATH:ko04111]; PCL1; G1/S-specific cyclin PLC1
K06661	1.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04111 Cell cycle - yeast [PATH:ko04111]; RAD9; DNA repair protein RAD9
K06687	0.0	0.0	2.0	0.0	Cellular Processes; Cell growth and death; 04111 Cell cycle - yeast [PATH:ko04111]; NET1, ESC5; nucleolar protein involved in exit from mitosis
K06726	10.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; rbsD; D-ribose pyranase [EC:5.-.-.-]
K06743	790.0	437.0	504.0	753.0	Organismal Systems; Immune system; 04650 Natural killer cell mediated cytotoxicity [PATH:ko04650]; NCR3; natural cytotoxicity triggering receptor 3
K06746	242.0	0.0	0.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; B7H3, CD276; immune costimulatory protein B7-H3
K06845	791.0	437.0	503.0	753.0	Organismal Systems; Development; 04360 Axon guidance [PATH:ko04360]; NTN4; netrin 4
K06855	244.0	0.0	0.0	0.0	Environmental Information Processing; Signal Transduction; 04010 MAPK signaling pathway [PATH:ko04010]; RELB; transcription factor RelB
K06859	0.0	34.0	35.0	0.0	Metabolism; Carbohydrate metabolism; 00010 Glycolysis / Gluconeogenesis [PATH:ko00010]; pgi1; glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]
K06861	617.0	0.0	0.0	604.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K07106	362.0	0.0	0.0	392.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
K07173	0.0	263.0	292.0	0.0	Human Diseases; Infectious diseases; 05111 Vibrio cholerae pathogenic cycle [PATH:ko05111]; luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]
K07192	443.0	0.0	0.0	0.0	Organismal Systems; Endocrine system; 04910 Insulin signaling pathway [PATH:ko04910]; FLOT; flotillin
K07248	45.0	39.0	42.0	38.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; aldA; lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]
K07259	0.0	0.0	0.0	208.0	Metabolism; Glycan biosynthesis and metabolism; 00550 Peptidoglycan biosynthesis [PATH:ko00550]; dacB; D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K07360	594.0	436.0	474.0	553.0	Environmental Information Processing; Signal transduction; 04064 NF-kappa B signaling pathway [PATH:ko04064]; ZAP70; tyrosine-protein kinase ZAP-70 [EC:2.7.10.2]
K07366	1454.0	1327.0	1441.0	1336.0	Organismal Systems; Immune system; 04660 T cell receptor signaling pathway [PATH:ko04660]; GRAP2, GADS; GRB2-related adaptor protein 2
K07367	2022.0	2010.0	2176.0	1987.0	Environmental Information Processing; Signal transduction; 04064 NF-kappa B signaling pathway [PATH:ko04064]; CARD11; caspase recruitment domain-containing protein 11
K07368	656.0	614.0	734.0	651.0	Environmental Information Processing; Signal transduction; 04064 NF-kappa B signaling pathway [PATH:ko04064]; BCL10; B-cell CLL/lymphoma 10
K07378	1.0	0.0	0.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04514 Cell adhesion molecules (CAMs) [PATH:ko04514]; NLGN; neuroligin
K07405	976.0	0.0	0.0	919.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E3.2.1.1A; alpha-amylase [EC:3.2.1.1]
K07406	0.0	257.0	325.0	0.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; melA; alpha-galactosidase [EC:3.2.1.22]
K07407	2235.0	0.0	0.0	2053.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
K07441	116.0	0.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00510 N-Glycan biosynthesis [PATH:ko00510]; ALG14; beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]
K07508	794.0	440.0	506.0	756.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; ACAA2; acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
K07512	244.0	0.0	0.0	0.0	Metabolism; Lipid metabolism; 00062 Fatty acid elongation [PATH:ko00062]; MECR, NRBF1; mitochondrial trans-2-enoyl-CoA reductase [EC:1.3.1.38]
K07601	8.0	32.0	36.0	8.0	Human Diseases; Cardiovascular diseases; 05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC) [PATH:ko05412]; DSC2; desmocollin 2
K07603	475.0	730.0	848.0	445.0	Organismal Systems; Digestive system; 04974 Protein digestion and absorption [PATH:ko04974]; COL17A, BP180; collagen, type XVII, alpha
K07634	0.0	1.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00601 Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]; FUT6; galactoside alpha-1,3-fucosyltransferase 6 [EC:2.4.1.65]
K07694	1.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; vraR; two-component system, NarL family, vancomycin resistance associated response regulator VraR
K07787	997.0	0.0	0.0	938.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA
K07792	63.0	155.0	168.0	70.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; dcuB; anaerobic C4-dicarboxylate transporter DcuB
K07799	533.0	799.0	920.0	485.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; mdtA; putative multidrug efflux transporter MdtA
K07808	0.0	1.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]; HS3ST2; [heparan sulfate]-glucosamine 3-sulfotransferase 2 [EC:2.8.2.29]
K07879	0.0	1.0	0.0	0.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; RAB4A, RAB4; Ras-related protein Rab-4A
K07941	1839.0	777.0	854.0	1856.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; ARF6; ADP-ribosylation factor 6
K07953	604.0	219.0	285.0	619.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; SAR1; GTP-binding protein SAR1 [EC:3.6.5.-]
K07992	0.0	1.0	0.0	0.0	Organismal Systems; Development; 04380 Osteoclast differentiation [PATH:ko04380]; TYROBP, DAP12; TYRO protein tyrosine kinase binding protein
K08018	0.0	33.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; RAPGEF2, PDZGEF1; Rap guanine nucleotide exchange factor (GEF) 2
K08021	474.0	730.0	851.0	445.0	Metabolism; Lipid metabolism; 00590 Arachidonic acid metabolism [PATH:ko00590]; ALOX12B; arachidonate 12-lipoxygenase (R-type) [EC:1.13.11.-]
K08026	0.0	0.0	0.0	3.0	Human Diseases; Endocrine and metabolic diseases; 04950 Maturity onset diabetes of the young [PATH:ko04950]; ONECUT1, HNF6; one cut domain, family member 1, hepatocyte nuclear factor 6
K08029	65.0	66.0	78.0	59.0	Human Diseases; Endocrine and metabolic diseases; 04950 Maturity onset diabetes of the young [PATH:ko04950]; NKX2-2; homeobox protein Nkx-2.2
K08030	47.0	0.0	0.0	35.0	Human Diseases; Endocrine and metabolic diseases; 04950 Maturity onset diabetes of the young [PATH:ko04950]; NKX6-1; homeobox protein Nkx-6.1
K08042	131.0	250.0	294.0	102.0	Cellular Processes; Cell communication; 04540 Gap junction [PATH:ko04540]; ADCY2; adenylate cyclase 2 [EC:4.6.1.1]
K08046	0.0	0.0	0.0	2.0	Cellular Processes; Cell communication; 04540 Gap junction [PATH:ko04540]; ADCY6; adenylate cyclase 6 [EC:4.6.1.1]
K08090	1239.0	314.0	362.0	1222.0	Human Diseases; Immune diseases; 05310 Asthma [PATH:ko05310]; MS4A2, FCER1B; membrane-spanning 4-domains, subfamily A, member 2
K08105	9.0	0.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]; D4ST1; dermatan 4-sulfotransferase 1 [EC:2.8.2.35]
K08198	0.0	1.0	0.0	0.0	Organismal Systems; Digestive system; 04976 Bile secretion [PATH:ko04976]; SLC22A1, OCT1; MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 1
K08266	8.0	31.0	37.0	0.0	Environmental Information Processing; Signal transduction; 04150 mTOR signaling pathway [PATH:ko04150]; GBL; G protein beta subunit-like
K08267	475.0	732.0	856.0	446.0	Environmental Information Processing; Signal transduction; 04150 mTOR signaling pathway [PATH:ko04150]; RICTOR; rapamycin-insensitive companion of mTOR
K08289	464.0	237.0	276.0	452.0	Metabolism; Metabolism of cofactors and vitamins; 00670 One carbon pool by folate [PATH:ko00670]; purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
K08311	487.0	746.0	872.0	468.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
K08329	212.0	0.0	0.0	223.0	Cellular Processes; Transport and catabolism; 04140 Regulation of autophagy [PATH:ko04140]; ATG17; autophagy-related protein 17
K08330	1127.0	0.0	0.0	1094.0	Cellular Processes; Transport and catabolism; 04140 Regulation of autophagy [PATH:ko04140]; ATG11; autophagy-related protein 11
K08507	1842.0	1737.0	1879.0	1804.0	Genetic Information Processing; Folding, sorting and degradation; 04130 SNARE interactions in vesicular transport [PATH:ko04130]; USE1; unconventional SNARE in the endoplasmic reticulum protein 1
K08508	1733.0	1961.0	2218.0	1696.0	Genetic Information Processing; Folding, sorting and degradation; 04130 SNARE interactions in vesicular transport [PATH:ko04130]; SNAP23; synaptosomal-associated protein, 23kDa
K08527	596.0	514.0	558.0	0.0	Human Diseases; Cancers; 05200 Pathways in cancer [PATH:ko05200]; NR1B1, RARA; retinoic acid receptor alpha
K08534	4884.0	4006.0	4429.0	4784.0	Organismal Systems; Environmental adaptation; 04710 Circadian rhythm [PATH:ko04710]; NR1F3, RORC; RAR-related orphan receptor gamma
K08536	5804.0	4680.0	5273.0	5481.0	Human Diseases; Infectious diseases; 05160 Hepatitis C [PATH:ko05160]; NR1H3, LXRA; liver X receptor alpha
K08555	0.0	0.0	0.0	1250.0	Organismal Systems; Excretory system; 04960 Aldosterone-regulated sodium reabsorption [PATH:ko04960]; NR3C2, MR; mineralocorticoid receptor
K08728	18.0	0.0	0.0	23.0	Metabolism; Nucleotide metabolism; 00240 Pyrimidine metabolism [PATH:ko00240]; E2.4.2.6; nucleoside deoxyribosyltransferase [EC:2.4.2.6]
K09011	163.0	0.0	244.0	144.0	Metabolism; Amino acid metabolism; 00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]; cimA; D-citramalate synthase [EC:2.3.1.182]
K09202	1.0	0.0	0.0	1.0	Cellular Processes; Cell growth and death; 04111 Cell cycle - yeast [PATH:ko04111]; SWI5; regulatory protein SWI5
K09458	1651.0	0.0	1528.0	0.0	Metabolism; Lipid metabolism; 00061 Fatty acid biosynthesis [PATH:ko00061]; fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K09459	83.0	0.0	0.0	84.0	Metabolism; Metabolism of other amino acids; 00440 Phosphonate and phosphinate metabolism [PATH:ko00440]; E4.1.1.82; phosphonopyruvate decarboxylase [EC:4.1.1.82]
K09474	5.0	51.0	55.0	0.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; phoN; acid phosphatase (class A) [EC:3.1.3.2]
K09487	1004.0	883.0	1008.0	964.0	Environmental Information Processing; Signal transduction; 04151 PI3K-Akt signaling pathway [PATH:ko04151]; HSP90B, TRA1; heat shock protein 90kDa beta
K09489	986.0	841.0	984.0	1016.0	Organismal Systems; Immune system; 04612 Antigen processing and presentation [PATH:ko04612]; HSPA4; heat shock 70kDa protein 4
K09490	766.0	731.0	843.0	740.0	Genetic Information Processing; Folding, sorting and degradation; 03060 Protein export [PATH:ko03060]; HSPA5, BIP; heat shock 70kDa protein 5
K09502	762.0	646.0	712.0	748.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJA1; DnaJ homolog subfamily A member 1
K09507	782.0	638.0	719.0	707.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJB1; DnaJ homolog subfamily B member 1
K09508	612.0	605.0	634.0	617.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJB2; DnaJ homolog subfamily B member 2
K09516	489.0	0.0	539.0	0.0	Metabolism; Metabolism of cofactors and vitamins; 00830 Retinol metabolism [PATH:ko00830]; RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]
K09517	411.0	409.0	476.0	472.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJB11; DnaJ homolog subfamily B member 11
K09518	558.0	491.0	499.0	558.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJB12; DnaJ homolog subfamily B member 12
K09521	410.0	375.0	404.0	408.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJC1; DnaJ homolog subfamily C member 1
K09523	530.0	0.0	0.0	542.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJC3; DnaJ homolog subfamily C member 3
K09525	293.0	188.0	224.0	319.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJC5; DnaJ homolog subfamily C member 5
K09530	488.0	0.0	0.0	488.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; DNAJC10; DnaJ homolog subfamily C member 10
K09540	384.0	299.0	334.0	429.0	Genetic Information Processing; Folding, sorting and degradation; 03060 Protein export [PATH:ko03060]; SEC63; translocation protein SEC63
K09541	291.0	0.0	0.0	283.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; CRYAA; crystallin, alpha A
K09542	326.0	308.0	353.0	344.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; CRYAB; crystallin, alpha B
K09561	1.0	0.0	0.0	0.0	Genetic Information Processing; Folding, sorting and degradation; 04120 Ubiquitin mediated proteolysis [PATH:ko04120]; STUB1, CHIP; STIP1 homology and U-box containing protein 1 [EC:6.3.2.19]
K09671	1118.0	929.0	1015.0	1071.0	Metabolism; Glycan biosynthesis and metabolism; 00533 Glycosaminoglycan biosynthesis - keratan sulfate [PATH:ko00533]; CHST6; carbohydrate 6-sulfotransferase 6 [EC:2.8.2.-]
K09672	1029.0	795.0	905.0	979.0	Metabolism; Glycan biosynthesis and metabolism; 00513 Various types of N-glycan biosynthesis [PATH:ko00513]; CHST8; carbohydrate 4-sulfotransferase 8 [EC:2.8.2.-]
K09673	790.0	739.0	829.0	810.0	Metabolism; Glycan biosynthesis and metabolism; 00513 Various types of N-glycan biosynthesis [PATH:ko00513]; CHST9; carbohydrate 4-sulfotransferase 9 [EC:2.8.2.-]
K09680	910.0	808.0	914.0	878.0	Metabolism; Metabolism of cofactors and vitamins; 00770 Pantothenate and CoA biosynthesis [PATH:ko00770]; coaW; type II pantothenate kinase [EC:2.7.1.33]
K09690	697.0	0.0	0.0	753.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
K09692	699.0	924.0	0.0	724.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; tagG; teichoic acid transport system permease protein
K09693	564.0	562.0	660.0	605.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; tagH; teichoic acid transport system ATP-binding protein [EC:3.6.3.40]
K09695	654.0	555.0	604.0	635.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; nodI; lipooligosaccharide transport system ATP-binding protein
K09698	545.0	518.0	0.0	0.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; gltX1; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]
K09699	418.0	0.0	0.0	430.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; E2.3.1.168, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
K09756	270.0	263.0	306.0	251.0	Metabolism; Biosynthesis of other secondary metabolites; 00940 Phenylpropanoid biosynthesis [PATH:ko00940]; SCPL19, SNG2; serine carboxypeptidase-like 19 [EC:3.4.16.- 2.3.1.91]
K09758	371.0	0.0	0.0	370.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; E4.1.1.12; aspartate 4-decarboxylase [EC:4.1.1.12]
K09759	0.0	459.0	0.0	0.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; aspC; nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]
K09782	0.0	231.0	233.0	0.0	Environmental Information Processing; Signal transduction; 04012 ErbB signaling pathway [PATH:ko04012]; AREG; amphiregulin
K09784	187.0	119.0	0.0	178.0	Environmental Information Processing; Signal transduction; 04012 ErbB signaling pathway [PATH:ko04012]; EREG; epiregulin
K09869	0.0	0.0	0.0	1.0	Organismal Systems; Digestive system; 04976 Bile secretion [PATH:ko04976]; AQP8; aquaporin-8
K09876	0.0	1.0	0.0	0.0	Organismal Systems; Excretory system; 04962 Vasopressin-regulated water reabsorption [PATH:ko04962]; AQP3; aquaporin-3
K09903	877.0	790.0	840.0	819.0	Metabolism; Nucleotide metabolism; 00240 Pyrimidine metabolism [PATH:ko00240]; pyrH; uridylate kinase [EC:2.7.4.22]
K10014	1434.0	1431.0	1685.0	1340.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; hisJ; histidine transport system substrate-binding protein
K10016	67.0	0.0	0.0	76.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; hisQ; histidine transport system permease protein
K10022	2616.0	0.0	0.0	2521.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; aotJ; arginine/ornithine transport system substrate-binding protein
K10023	2412.0	2757.0	3139.0	2252.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; aotM; arginine/ornithine transport system permease protein
K10024	47.0	281.0	295.0	50.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; aotQ; arginine/ornithine transport system permease protein
K10025	1703.0	1319.0	1477.0	1633.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; aotP; arginine/ornithine transport system ATP-binding protein [EC:3.6.3.-]
K10027	1869.0	1505.0	1759.0	1834.0	Metabolism; Metabolism of terpenoids and polyketides; 00906 Carotenoid biosynthesis [PATH:ko00906]; crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K10029	19.0	0.0	40.0	21.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; PPBP, CXCL7; platelet basic protein
K10032	2668.0	2768.0	3133.0	2669.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CXCL13; C-X-C motif chemokine 13
K10033	1592.0	1628.0	1862.0	1566.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CXCL14, SCYB14; C-X-C motif chemokine 14
K10039	1821.0	1554.0	1783.0	1701.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; ABC.GLN1.S; putative glutamine transport system substrate-binding protein
K10041	2806.0	2557.0	2902.0	2753.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; ABC.GLN1.A; putative glutamine transport system ATP-binding protein [EC:3.6.3.-]
K10047	2972.0	3020.0	3319.0	2896.0	Environmental Information Processing; Signal transduction; 04070 Phosphatidylinositol signaling system [PATH:ko04070]; VTC4; inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase [EC:3.1.3.25 3.1.3.-]
K10053	3616.0	2978.0	3352.0	3437.0	Human Diseases; Cancers; 05200 Pathways in cancer [PATH:ko05200]; RUNX1T1, CBFA2T1; runt-related transcription factor 1; translocated to, 1
K10054	3746.0	3188.0	3566.0	3688.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; PML, TRIM19; probable transcription factor PML
K10055	2045.0	1763.0	1997.0	2026.0	Human Diseases; Cancers; 05200 Pathways in cancer [PATH:ko05200]; ZBTB16, PLZF; zinc finger and BTB domain-containing protein 16
K10067	2075.0	0.0	0.0	1943.0	Cellular Processes; Transport and catabolism; 04145 Phagosome [PATH:ko04145]; SFTPA; surfactant, pulmonary-associated protein A
K10068	2007.0	1748.0	1930.0	1961.0	Cellular Processes; Transport and catabolism; 04145 Phagosome [PATH:ko04145]; SFTPD, SFTP4; surfactant, pulmonary-associated protein D
K10080	1080.0	908.0	1017.0	1004.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; LMAN1, ERGIC53; lectin, mannose-binding 1
K10082	1570.0	1359.0	1454.0	1465.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; LMAN2, VIP36; lectin, mannose-binding 2
K10084	1366.0	0.0	1301.0	1251.0	Genetic Information Processing; Folding, sorting and degradation; 04141 Protein processing in endoplasmic reticulum [PATH:ko04141]; EDEM1; ER degradation enhancer, mannosidase alpha-like 1
K10112	846.0	1250.0	1401.0	841.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; msmX, msmK; maltose/maltodextrin transport system ATP-binding protein
K10159	1723.0	1616.0	1849.0	1717.0	Cellular Processes; Transport and catabolism; 04145 Phagosome [PATH:ko04145]; TLR2; toll-like receptor 2
K10191	1.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; lacK; lactose/L-arabinose transport system ATP-binding protein
K10206	795.0	1167.0	1272.0	741.0	Metabolism; Amino acid metabolism; 00300 Lysine biosynthesis [PATH:ko00300]; E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]
K10353	0.0	0.0	0.0	2.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; E2.7.1.76, dak; deoxyadenosine kinase [EC:2.7.1.76]
K10542	271.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; mglA; methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17]
K10547	0.0	0.0	0.0	1959.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; ABC.GGU.P, gguB; putative multiple sugar transport system permease protein
K10550	3268.0	3188.0	3656.0	3144.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; alsC; D-allose transport system permease protein
K10553	1568.0	0.0	0.0	1519.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; frcC; fructose transport system permease protein
